18:34:57 INFO  : Registering command handlers for SDK TCF services
11:38:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:38:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:38:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:38:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:38:10 INFO  : ps7_init is completed.
11:38:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:38:10 INFO  : ps7_post_config is completed.
11:38:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:38:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:38:10 INFO  : Processor reset is completed for ps7_cortexa9_0
11:38:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:38:11 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:38:11 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:38:11 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:38:11 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:38:11 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:38:45 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:38:45 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:38:45 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:38:52 INFO  : Connected to target on host '127.0.0.1' and port '3121'.
11:38:52 INFO  : 'targets -set -filter {jtag_cable_name =~ "Digilent Zybo 210279759472A" && level==0} -index 1' command is executed.
11:38:54 INFO  : FPGA configured successfully with bitstream "/home/chris/Repos/EmbeddedSystems/CC__LED_BUTTON/CC__LED_BUTTON.sdk/zynq_LED_system_wrapper_hw_platform_0/zynq_LED_system_wrapper.bit"
11:38:59 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:38:59 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:38:59 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:38:59 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:38:59 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:39:00 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:39:00 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:39:00 INFO  : ps7_init is completed.
11:39:00 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:39:00 INFO  : ps7_post_config is completed.
11:39:00 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:39:00 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:39:00 INFO  : Processor reset is completed for ps7_cortexa9_0
11:39:00 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:39:00 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:39:00 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:39:00 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:39:01 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:39:01 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:40:04 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:40:04 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:40:04 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:40:09 INFO  : Connected to target on host '127.0.0.1' and port '3121'.
11:40:10 INFO  : 'targets -set -filter {jtag_cable_name =~ "Digilent Zybo 210279759472A" && level==0} -index 1' command is executed.
11:40:11 INFO  : FPGA configured successfully with bitstream "/home/chris/Repos/EmbeddedSystems/CC__LED_BUTTON/CC__LED_BUTTON.sdk/zynq_LED_system_wrapper_hw_platform_0/zynq_LED_system_wrapper.bit"
11:40:19 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:40:19 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:40:19 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:40:19 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:40:19 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:40:19 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:40:19 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:40:20 INFO  : ps7_init is completed.
11:40:20 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:40:20 INFO  : ps7_post_config is completed.
11:40:20 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:40:20 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:40:20 INFO  : Processor reset is completed for ps7_cortexa9_0
11:40:20 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:40:20 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:40:20 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:40:20 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:40:20 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:40:20 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:41:42 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:41:42 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:41:42 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:41:47 INFO  : Connected to target on host '127.0.0.1' and port '3121'.
11:41:47 INFO  : 'targets -set -filter {jtag_cable_name =~ "Digilent Zybo 210279759472A" && level==0} -index 1' command is executed.
11:41:51 INFO  : FPGA configured successfully with bitstream "/home/chris/Repos/EmbeddedSystems/CC__LED_BUTTON/CC__LED_BUTTON.sdk/zynq_LED_system_wrapper_hw_platform_0/zynq_LED_system_wrapper.bit"
11:41:57 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:41:57 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:41:58 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:41:58 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:41:58 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:41:58 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:41:58 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:41:58 INFO  : ps7_init is completed.
11:41:58 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:41:58 INFO  : ps7_post_config is completed.
11:41:58 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:41:58 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:41:58 INFO  : Processor reset is completed for ps7_cortexa9_0
11:41:58 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:41:58 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:41:58 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:41:58 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:41:59 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:41:59 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:44:45 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:44:46 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:44:46 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:45:01 INFO  : Connected to target on host '127.0.0.1' and port '3121'.
11:45:01 INFO  : 'targets -set -filter {jtag_cable_name =~ "Digilent Zybo 210279759472A" && level==0} -index 1' command is executed.
11:45:04 INFO  : FPGA configured successfully with bitstream "/home/chris/Repos/EmbeddedSystems/CC__LED_BUTTON/CC__LED_BUTTON.sdk/zynq_LED_system_wrapper_hw_platform_0/zynq_LED_system_wrapper.bit"
11:45:15 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:45:15 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:45:15 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:45:15 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:45:16 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:45:16 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:45:16 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:45:16 INFO  : ps7_init is completed.
11:45:16 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:45:16 INFO  : ps7_post_config is completed.
11:45:16 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:45:16 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:45:16 INFO  : Processor reset is completed for ps7_cortexa9_0
11:45:16 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:45:16 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:45:16 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:45:17 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:45:17 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:45:17 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:47:06 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:47:06 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:47:06 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:47:13 INFO  : Connected to target on host '127.0.0.1' and port '3121'.
11:47:13 INFO  : 'targets -set -filter {jtag_cable_name =~ "Digilent Zybo 210279759472A" && level==0} -index 1' command is executed.
11:47:17 INFO  : FPGA configured successfully with bitstream "/home/chris/Repos/EmbeddedSystems/CC__LED_BUTTON/CC__LED_BUTTON.sdk/zynq_LED_system_wrapper_hw_platform_0/zynq_LED_system_wrapper.bit"
11:47:36 INFO  : Connected to target on host '127.0.0.1' and port '3121'.
11:47:36 INFO  : 'targets -set -filter {jtag_cable_name =~ "Digilent Zybo 210279759472A" && level==0} -index 1' command is executed.
11:47:40 INFO  : FPGA configured successfully with bitstream "/home/chris/Repos/EmbeddedSystems/CC__LED_BUTTON/CC__LED_BUTTON.sdk/zynq_LED_system_wrapper_hw_platform_0/zynq_LED_system_wrapper.bit"
11:47:46 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:47:46 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:47:46 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:47:46 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:47:46 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:47:46 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:47:46 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:47:47 INFO  : ps7_init is completed.
11:47:47 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:47:47 INFO  : ps7_post_config is completed.
11:47:47 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:47:47 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:47:47 INFO  : Processor reset is completed for ps7_cortexa9_0
11:47:47 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:47:47 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:47:47 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:47:47 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:47:47 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:47:47 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:47:59 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:47:59 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:47:59 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:50:15 INFO  : Connected to target on host '127.0.0.1' and port '3121'.
11:50:21 INFO  : 'targets -set -filter {jtag_cable_name =~ "Digilent Zybo 210279759472A" && level==0} -index 1' command is executed.
11:50:22 ERROR : 'fpga -file /home/chris/Repos/EmbeddedSystems/CC__LED_BUTTON/CC__LED_BUTTON.sdk/zynq_LED_system_wrapper_hw_platform_0/zynq_LED_system_wrapper.bit' is cancelled.
11:50:22 INFO  : Issued abort command to xsdb.
11:50:28 INFO  : Connected to target on host '127.0.0.1' and port '3121'.
11:50:28 INFO  : 'targets -set -filter {jtag_cable_name =~ "Digilent Zybo 210279759472A" && level==0} -index 1' command is executed.
11:50:31 INFO  : FPGA configured successfully with bitstream "/home/chris/Repos/EmbeddedSystems/CC__LED_BUTTON/CC__LED_BUTTON.sdk/zynq_LED_system_wrapper_hw_platform_0/zynq_LED_system_wrapper.bit"
11:50:38 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:50:38 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:50:38 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:50:38 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:50:38 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:50:38 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:50:38 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:50:38 INFO  : ps7_init is completed.
11:50:38 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:50:38 INFO  : ps7_post_config is completed.
11:50:38 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:50:38 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:50:39 INFO  : Processor reset is completed for ps7_cortexa9_0
11:50:39 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:50:39 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:50:39 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:50:39 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:50:39 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:50:39 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:52:04 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:52:04 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:52:04 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:52:10 INFO  : Connected to target on host '127.0.0.1' and port '3121'.
11:52:10 INFO  : 'targets -set -filter {jtag_cable_name =~ "Digilent Zybo 210279759472A" && level==0} -index 1' command is executed.
11:52:13 INFO  : FPGA configured successfully with bitstream "/home/chris/Repos/EmbeddedSystems/CC__LED_BUTTON/CC__LED_BUTTON.sdk/zynq_LED_system_wrapper_hw_platform_0/zynq_LED_system_wrapper.bit"
11:52:21 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:52:21 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:52:21 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:52:21 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:52:21 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:52:22 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:52:22 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:52:22 INFO  : ps7_init is completed.
11:52:22 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:52:22 INFO  : ps7_post_config is completed.
11:52:22 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:52:22 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:52:22 INFO  : Processor reset is completed for ps7_cortexa9_0
11:52:22 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:52:22 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:52:22 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:52:22 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:52:22 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:52:23 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:54:33 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:54:33 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:54:33 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:54:38 INFO  : Connected to target on host '127.0.0.1' and port '3121'.
11:54:38 INFO  : 'targets -set -filter {jtag_cable_name =~ "Digilent Zybo 210279759472A" && level==0} -index 1' command is executed.
11:54:41 INFO  : FPGA configured successfully with bitstream "/home/chris/Repos/EmbeddedSystems/CC__LED_BUTTON/CC__LED_BUTTON.sdk/zynq_LED_system_wrapper_hw_platform_0/zynq_LED_system_wrapper.bit"
11:54:48 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:54:48 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:54:48 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:54:48 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:54:48 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:54:49 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:54:49 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:54:49 INFO  : ps7_init is completed.
11:54:49 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:54:49 INFO  : ps7_post_config is completed.
11:54:49 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:54:49 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:54:49 INFO  : Processor reset is completed for ps7_cortexa9_0
11:54:49 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:54:49 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:54:49 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:54:49 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:54:50 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:54:50 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:55:59 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:55:59 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:55:59 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:56:07 INFO  : Connected to target on host '127.0.0.1' and port '3121'.
11:56:07 INFO  : 'targets -set -filter {jtag_cable_name =~ "Digilent Zybo 210279759472A" && level==0} -index 1' command is executed.
11:56:10 INFO  : FPGA configured successfully with bitstream "/home/chris/Repos/EmbeddedSystems/CC__LED_BUTTON/CC__LED_BUTTON.sdk/zynq_LED_system_wrapper_hw_platform_0/zynq_LED_system_wrapper.bit"
11:56:17 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:56:17 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:56:17 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:56:17 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:56:17 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:56:17 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:56:17 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:56:17 INFO  : ps7_init is completed.
11:56:17 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:56:17 INFO  : ps7_post_config is completed.
11:56:17 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:56:18 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:56:18 INFO  : Processor reset is completed for ps7_cortexa9_0
11:56:18 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:56:18 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:56:18 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:56:18 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:56:18 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:56:18 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:57:50 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:57:50 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:57:50 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:57:55 INFO  : Connected to target on host '127.0.0.1' and port '3121'.
11:57:55 INFO  : 'targets -set -filter {jtag_cable_name =~ "Digilent Zybo 210279759472A" && level==0} -index 1' command is executed.
11:57:58 INFO  : FPGA configured successfully with bitstream "/home/chris/Repos/EmbeddedSystems/CC__LED_BUTTON/CC__LED_BUTTON.sdk/zynq_LED_system_wrapper_hw_platform_0/zynq_LED_system_wrapper.bit"
11:58:05 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:58:05 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:58:05 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:58:06 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:58:06 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:58:06 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:58:06 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:58:06 INFO  : ps7_init is completed.
11:58:06 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:58:06 INFO  : ps7_post_config is completed.
11:58:06 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:58:06 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:58:06 INFO  : Processor reset is completed for ps7_cortexa9_0
11:58:06 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:58:06 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:58:07 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:58:07 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:58:07 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
11:58:07 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:01:11 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:01:11 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:01:11 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:01:17 INFO  : Connected to target on host '127.0.0.1' and port '3121'.
12:01:17 INFO  : 'targets -set -filter {jtag_cable_name =~ "Digilent Zybo 210279759472A" && level==0} -index 1' command is executed.
12:01:20 INFO  : FPGA configured successfully with bitstream "/home/chris/Repos/EmbeddedSystems/CC__LED_BUTTON/CC__LED_BUTTON.sdk/zynq_LED_system_wrapper_hw_platform_0/zynq_LED_system_wrapper.bit"
12:01:27 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:01:27 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:01:27 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:01:27 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:01:28 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:01:28 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:01:28 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:01:28 INFO  : ps7_init is completed.
12:01:28 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:01:28 INFO  : ps7_post_config is completed.
12:01:28 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:01:28 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:01:28 INFO  : Processor reset is completed for ps7_cortexa9_0
12:01:28 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:01:28 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:01:28 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:01:29 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:01:29 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:01:29 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:01:41 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:01:41 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:01:41 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:01:57 INFO  : Connected to target on host '127.0.0.1' and port '3121'.
12:01:57 INFO  : 'targets -set -filter {jtag_cable_name =~ "Digilent Zybo 210279759472A" && level==0} -index 1' command is executed.
12:02:00 INFO  : FPGA configured successfully with bitstream "/home/chris/Repos/EmbeddedSystems/CC__LED_BUTTON/CC__LED_BUTTON.sdk/zynq_LED_system_wrapper_hw_platform_0/zynq_LED_system_wrapper.bit"
12:02:09 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:02:09 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:02:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:02:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:02:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:02:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:02:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
12:02:10 INFO  : ps7_init is completed.
12:02:10 WARN  : Given XMD transaction timeout value is invalid. Using default value of 60000 milli seconds
